epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9813295006752014,0.003636299166828394,0.021665915846824646,0.003636299166828394,0.9811382293701172,0.003626790829002857,0.021655669435858727,0.003626790829002857
1,0.9817225933074951,0.003594490233808756,0.02149820141494274,0.003594490233808756,0.9811593294143677,0.003599049523472786,0.02152266353368759,0.003599049523472786
2,0.9819579124450684,0.003567364299669862,0.021391747519373894,0.003567364299669862,0.9814271330833435,0.0035849763080477715,0.021484563127160072,0.0035849763080477715
3,0.982132613658905,0.003546942723914981,0.02131538651883602,0.003546942723914981,0.9814102649688721,0.0035673303063958883,0.021427281200885773,0.0035673303063958883
4,0.9822724461555481,0.0035305556375533342,0.02125571481883526,0.0035305556375533342,0.9811719655990601,0.0035685300827026367,0.02141248807311058,0.0035685300827026367
5,0.9824073314666748,0.0035158460959792137,0.021198738366365433,0.0035158460959792137,0.9814355373382568,0.0035575178917497396,0.021382000297307968,0.0035575178917497396
6,0.9825244545936584,0.003503398969769478,0.021152731031179428,0.003503398969769478,0.9814039468765259,0.0035476412158459425,0.021299460902810097,0.0035476412158459425
7,0.9826191663742065,0.003492367221042514,0.021113388240337372,0.003492367221042514,0.9818910360336304,0.003550310153514147,0.02127157710492611,0.003550310153514147
8,0.9827072620391846,0.0034827962517738342,0.021079018712043762,0.0034827962517738342,0.9817329049110413,0.003534912597388029,0.021209070459008217,0.003534912597388029
9,0.982774555683136,0.003473712597042322,0.021047580987215042,0.003473712597042322,0.9819437265396118,0.003525365609675646,0.02116786688566208,0.003525365609675646
10,0.9828471541404724,0.003465743735432625,0.021022174507379532,0.003465743735432625,0.9820343852043152,0.0035137860104441643,0.021197762340307236,0.0035137860104441643
11,0.9829146862030029,0.003458217950537801,0.020996147766709328,0.0034582174848765135,0.9816949367523193,0.0035169352777302265,0.021207518875598907,0.0035169352777302265
12,0.9829694628715515,0.0034512924030423164,0.020973676815629005,0.0034512924030423164,0.9820976853370667,0.003519072663038969,0.02122921496629715,0.003519072663038969
13,0.9830220937728882,0.0034446395002305508,0.020948972553014755,0.0034446395002305508,0.9817898273468018,0.003511392045766115,0.021148361265659332,0.003511392045766115
14,0.9830536842346191,0.00343870441429317,0.020929386839270592,0.00343870441429317,0.9820850491523743,0.0035090704914182425,0.021149614825844765,0.0035090704914182425
15,0.9831260442733765,0.0034330294001847506,0.020910633727908134,0.0034330294001847506,0.9819901585578918,0.0035107648000121117,0.02112465910613537,0.003510764567181468
16,0.9831161499023438,0.003428026335313916,0.02089565433561802,0.003428026335313916,0.9820048809051514,0.003502016421407461,0.021149486303329468,0.003502016421407461
17,0.983186662197113,0.0034230262972414494,0.020879432559013367,0.0034230262972414494,0.9819437265396118,0.0035004098899662495,0.021044954657554626,0.0035004098899662495
0,0.9828994274139404,0.0034554707817733288,0.02090952731668949,0.003455471247434616,0.982380211353302,0.0034899984020739794,0.02109760046005249,0.0034899984020739794
1,0.9829440116882324,0.003448458155617118,0.020900040864944458,0.003448458155617118,0.9824202656745911,0.00347643019631505,0.020970690995454788,0.00347643019631505
2,0.9830180406570435,0.003439283464103937,0.020873254165053368,0.003439283464103937,0.9824244976043701,0.003479528008028865,0.02098483219742775,0.003479527775198221
3,0.9830846190452576,0.003431819612160325,0.02084999531507492,0.003431819612160325,0.9824645519256592,0.0034735561348497868,0.021043991670012474,0.0034735561348497868
4,0.9831312894821167,0.003425736678764224,0.020834598690271378,0.003425736678764224,0.9824898838996887,0.00346841081045568,0.020998498424887657,0.00346841081045568
5,0.9831534028053284,0.0034196521155536175,0.020815186202526093,0.0034196521155536175,0.9826712012290955,0.0034662983380258083,0.020982129499316216,0.0034662983380258083
6,0.9832006692886353,0.0034144993405789137,0.02080191858112812,0.0034144993405789137,0.9825109839439392,0.00347001850605011,0.020988861098885536,0.00347001850605011
7,0.983234167098999,0.0034095225855708122,0.02078815922141075,0.0034095225855708122,0.9826691150665283,0.0034770630300045013,0.021042296662926674,0.0034770630300045013
8,0.9832512140274048,0.0034051532857120037,0.020774589851498604,0.0034051532857120037,0.9826058745384216,0.0034704655408859253,0.020963627845048904,0.0034704655408859253
9,0.9833359122276306,0.0034008941147476435,0.02075931616127491,0.0034008941147476435,0.982692301273346,0.0034789228811860085,0.021086908876895905,0.0034789228811860085
10,0.9833537340164185,0.0033968521747738123,0.020750274881720543,0.0033968521747738123,0.9827429056167603,0.0034611045848578215,0.020909076556563377,0.0034611045848578215
11,0.9833769202232361,0.003393141319975257,0.020740246400237083,0.003393141319975257,0.9825531244277954,0.0034687072038650513,0.02101030759513378,0.0034687072038650513
12,0.983417272567749,0.003389310324564576,0.020728066563606262,0.003389310324564576,0.982696533203125,0.003469947027042508,0.020975464954972267,0.003469947027042508
13,0.9834286570549011,0.0033854874782264233,0.020715706050395966,0.0033854874782264233,0.9828652143478394,0.0034589215647429228,0.020925248041749,0.0034589215647429228
14,0.9834532141685486,0.0033826222643256187,0.02070942521095276,0.0033826222643256187,0.982500433921814,0.0034633015748113394,0.02093368023633957,0.0034633015748113394
15,0.9834835529327393,0.00337914633564651,0.020700491964817047,0.00337914633564651,0.9825320243835449,0.003465260611847043,0.021009374409914017,0.003465260611847043
16,0.9834607839584351,0.003376399166882038,0.02069304883480072,0.003376399166882038,0.9824287295341492,0.003472974058240652,0.02108953893184662,0.003472974058240652
17,0.9835001230239868,0.003373549785465002,0.020689401775598526,0.003373549785465002,0.982852578163147,0.0034622184466570616,0.02094086818397045,0.0034622184466570616
