epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9802210330963135,0.0037562563084065914,0.022257423028349876,0.0037562563084065914,0.979531466960907,0.0037287913728505373,0.02218831144273281,0.0037287918385118246
1,0.9806524515151978,0.003705538110807538,0.02206527814269066,0.003705538110807538,0.9795019626617432,0.003699099412187934,0.022068161517381668,0.003699099412187934
2,0.9809965491294861,0.0036741511430591345,0.021946264430880547,0.0036741511430591345,0.9808852076530457,0.003660342423245311,0.02182852290570736,0.003660342423245311
3,0.9811186194419861,0.003650398226454854,0.021857954561710358,0.003650398226454854,0.9799152612686157,0.0036605994682759047,0.02209807187318802,0.0036605994682759047
4,0.981266438961029,0.0036316635087132454,0.021791832521557808,0.0036316635087132454,0.9809252619743347,0.0036340721417218447,0.021864740177989006,0.0036340721417218447
5,0.9813928008079529,0.003615328576415777,0.021732380613684654,0.003615328576415777,0.9810833930969238,0.003611168824136257,0.021698154509067535,0.003611168824136257
6,0.9814874529838562,0.0036015615332871675,0.021683238446712494,0.0036015615332871675,0.9800881147384644,0.003620361676439643,0.02176409214735031,0.003620361676439643
7,0.98163241147995,0.003588334657251835,0.02164146490395069,0.003588334657251835,0.9809695482254028,0.0036229449324309826,0.021634681150317192,0.0036229449324309826
8,0.9817211627960205,0.0035758635494858027,0.021601393818855286,0.0035758635494858027,0.9809041619300842,0.0035847509279847145,0.02157660387456417,0.0035847509279847145
9,0.9817851185798645,0.003564884653314948,0.02156807854771614,0.003564884653314948,0.9814419150352478,0.003577994415536523,0.021685026586055756,0.003577994415536523
10,0.981863796710968,0.0035552161280065775,0.02153785340487957,0.0035552161280065775,0.9813196063041687,0.0035724893677979708,0.021549729630351067,0.0035724893677979708
11,0.981883704662323,0.003547251457348466,0.02151537872850895,0.003547251457348466,0.9809843301773071,0.003571175504475832,0.021617913618683815,0.003571175504475832
12,0.9819269180297852,0.0035399754997342825,0.021492289379239082,0.0035399754997342825,0.9813617467880249,0.0035700201988220215,0.021616412326693535,0.0035700201988220215
13,0.9820050001144409,0.0035343950148671865,0.021477432921528816,0.0035343950148671865,0.9800628423690796,0.0035639568231999874,0.021563736721873283,0.0035639568231999874
14,0.9820024371147156,0.003528907662257552,0.021460330113768578,0.003528907662257552,0.980583667755127,0.0035641351714730263,0.02154129184782505,0.0035641351714730263
15,0.9820848703384399,0.003524228697642684,0.021448086947202682,0.003524228697642684,0.9810644388198853,0.0035472349263727665,0.021521078422665596,0.0035472349263727665
16,0.9820914268493652,0.003519937163218856,0.02143809013068676,0.003519937163218856,0.9809063076972961,0.0035541693214327097,0.02153228037059307,0.0035541693214327097
17,0.9821399450302124,0.003515578107908368,0.021425383165478706,0.003515578107908368,0.9812942743301392,0.003557448508217931,0.021663973107933998,0.003557448508217931
0,0.981718122959137,0.0035555909853428602,0.02155435085296631,0.0035555909853428602,0.9817687273025513,0.003547884989529848,0.02147528901696205,0.003547884989529848
1,0.9820296764373779,0.003527470864355564,0.021431375294923782,0.003527470398694277,0.981675922870636,0.003548756707459688,0.021486669778823853,0.003548756707459688
2,0.9821155071258545,0.0035201632417738438,0.021411186084151268,0.0035201632417738438,0.9814249873161316,0.003541601588949561,0.02157386764883995,0.003541601588949561
3,0.9821738600730896,0.003514475654810667,0.021396160125732422,0.003514475654810667,0.9818762540817261,0.0035559346433728933,0.0214930959045887,0.0035559346433728933
4,0.9821417331695557,0.0035097389481961727,0.02138373628258705,0.0035097389481961727,0.9819816946983337,0.0035417124163359404,0.021468913182616234,0.0035417124163359404
5,0.9822449088096619,0.0035056464839726686,0.021373026072978973,0.0035056464839726686,0.9821757078170776,0.003540238132700324,0.02145477943122387,0.003540238132700324
6,0.9822046756744385,0.0035019535571336746,0.02136518992483616,0.0035019535571336746,0.9819985628128052,0.0035588813479989767,0.021610600873827934,0.0035588813479989767
7,0.9822292327880859,0.0034986711107194424,0.021356791257858276,0.0034986711107194424,0.981753945350647,0.0035365046933293343,0.021455200389027596,0.0035365046933293343
8,0.9822683930397034,0.0034955679439008236,0.02134990319609642,0.0034955679439008236,0.9810518026351929,0.00355968507938087,0.021492738276720047,0.00355968507938087
9,0.9822878837585449,0.003492982592433691,0.021343648433685303,0.003492982592433691,0.9819985628128052,0.0035433596931397915,0.02145167998969555,0.0035433596931397915
10,0.9823591709136963,0.0034903590567409992,0.021338962018489838,0.0034903590567409992,0.981950044631958,0.003526796353980899,0.021467553451657295,0.003526796353980899
11,0.982296347618103,0.0034885245840996504,0.021335722878575325,0.0034885245840996504,0.9818910360336304,0.0035246629267930984,0.021396081894636154,0.0035246629267930984
12,0.9823694825172424,0.003485975321382284,0.02133110724389553,0.003485975321382284,0.9821419715881348,0.0035447566770017147,0.02150372602045536,0.0035447566770017147
13,0.9823777675628662,0.003483806038275361,0.02132686972618103,0.003483806038275361,0.9821609258651733,0.0035313160624355078,0.021417371928691864,0.0035313160624355078
14,0.9823936223983765,0.003482232103124261,0.021323785185813904,0.003482232103124261,0.9815599918365479,0.003542578313499689,0.021539054811000824,0.003542578313499689
15,0.9823684692382812,0.003479924751445651,0.021321414038538933,0.003479924751445651,0.9819837808609009,0.0035375861916691065,0.02143702656030655,0.0035375861916691065
16,0.982385516166687,0.0034785219468176365,0.02131788432598114,0.0034785219468176365,0.9816253185272217,0.003533163107931614,0.021489493548870087,0.003533163107931614
17,0.9824148416519165,0.0034766977187246084,0.02131568267941475,0.0034766977187246084,0.9822136759757996,0.0035310329403728247,0.021472185850143433,0.0035310329403728247
