epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9808294773101807,0.0036962756421417,0.022319873794913292,0.0036962756421417,0.9812542200088501,0.0036916821263730526,0.02229471318423748,0.0036916821263730526
1,0.9812180995941162,0.003654946805909276,0.022074339911341667,0.003654946805909276,0.9808767437934875,0.0036642993800342083,0.02206021174788475,0.0036642993800342083
2,0.9815058708190918,0.0036257461179047823,0.021889155730605125,0.003625745652243495,0.9812542200088501,0.003648433368653059,0.021902672946453094,0.003648433368653059
3,0.9817222952842712,0.003602022537961602,0.02174290269613266,0.003602022537961602,0.9812225699424744,0.0036253861617296934,0.02182667888700962,0.0036253861617296934
4,0.9818829894065857,0.0035811096895486116,0.02162444405257702,0.0035811096895486116,0.981831967830658,0.0036143644247204065,0.02174452878534794,0.0036143644247204065
5,0.9820367097854614,0.0035632650833576918,0.021529074758291245,0.0035632650833576918,0.9819205403327942,0.0035977486986666918,0.0217431727796793,0.0035977486986666918
6,0.9821553230285645,0.0035476116463541985,0.021447818726301193,0.0035476116463541985,0.9816907048225403,0.00358395604416728,0.02153651788830757,0.00358395604416728
7,0.9822570085525513,0.0035346457734704018,0.021382974460721016,0.0035346457734704018,0.9822136759757996,0.0035712062381207943,0.021435324102640152,0.0035712062381207943
8,0.9823306798934937,0.003523030551150441,0.021324362605810165,0.003523030551150441,0.9823464751243591,0.0035621831193566322,0.02139010652899742,0.0035621831193566322
9,0.9824315905570984,0.003511396935209632,0.021269408985972404,0.003511396935209632,0.9819479584693909,0.0035472919698804617,0.021395649760961533,0.0035472919698804617
10,0.9824613928794861,0.0035027877893298864,0.021230943500995636,0.0035027877893298864,0.9821145534515381,0.0035489494912326336,0.021368661895394325,0.0035489494912326336
11,0.9825195670127869,0.0034934335853904486,0.021186213940382004,0.0034934335853904486,0.9826501607894897,0.0035338897723704576,0.02130230888724327,0.0035338897723704576
12,0.9825636744499207,0.0034851604141294956,0.021148916333913803,0.0034851604141294956,0.9825130701065063,0.0035305432975292206,0.021338827908039093,0.0035305432975292206
13,0.9825823307037354,0.003477625548839569,0.021114950999617577,0.003477625548839569,0.9825531244277954,0.003519862424582243,0.02124813012778759,0.003519862424582243
14,0.9826541543006897,0.0034710217732936144,0.021089527755975723,0.0034710217732936144,0.9826227426528931,0.0035417310427874327,0.02132491022348404,0.0035417310427874327
15,0.9827154874801636,0.0034632368478924036,0.021052682772278786,0.0034632368478924036,0.982814610004425,0.003502709325402975,0.02114184759557247,0.003502709325402975
16,0.9827526211738586,0.0034572493750602007,0.021029610186815262,0.0034572493750602007,0.9821714758872986,0.0035165247973054647,0.021203558892011642,0.0035165247973054647
17,0.9827874302864075,0.003452430246397853,0.021008145064115524,0.003452430246397853,0.9826712012290955,0.0035000708885490894,0.021082382649183273,0.0035000708885490894
0,0.9825578331947327,0.0034838258288800716,0.021114889532327652,0.0034838258288800716,0.982504665851593,0.0034830195363610983,0.021097812801599503,0.0034830195363610983
1,0.9827938675880432,0.003460415406152606,0.020992491394281387,0.003460415406152606,0.981992244720459,0.0034798630513250828,0.02118747867643833,0.0034798630513250828
2,0.982786238193512,0.003452509641647339,0.020963506773114204,0.003452509641647339,0.9823696613311768,0.0034819424618035555,0.02111838012933731,0.0034819424618035555
3,0.9828937649726868,0.0034453130792826414,0.02093636617064476,0.0034453130792826414,0.9825636744499207,0.003468042239546776,0.02106492593884468,0.003468042239546776
4,0.982926070690155,0.003438897430896759,0.020913301035761833,0.003438897430896759,0.9826290607452393,0.0034648936707526445,0.02104630507528782,0.0034648936707526445
5,0.9829750061035156,0.0034334559459239244,0.020894378423690796,0.0034334559459239244,0.9825025200843811,0.0034593725576996803,0.020978467538952827,0.0034593725576996803
6,0.9830270409584045,0.003428386291489005,0.0208725705742836,0.003428386291489005,0.9828631281852722,0.0034575914032757282,0.0209878608584404,0.0034575914032757282
7,0.9830471277236938,0.003423619782552123,0.020859697833657265,0.003423619782552123,0.9826986193656921,0.0034594377502799034,0.020953001454472542,0.0034594377502799034
8,0.983063280582428,0.003419390879571438,0.02084229327738285,0.003419390879571438,0.9828251600265503,0.0034519117325544357,0.020970633253455162,0.0034519117325544357
9,0.9830980896949768,0.003414736595004797,0.020825332030653954,0.003414736595004797,0.982498288154602,0.0034649933222681284,0.02105761505663395,0.0034649933222681284
10,0.9830964803695679,0.003411001991480589,0.02081187814474106,0.003411001991480589,0.9826585650444031,0.0034464476630091667,0.02096044272184372,0.0034464476630091667
11,0.9831933975219727,0.0034063863568007946,0.020794158801436424,0.0034063863568007946,0.9825721383094788,0.003449930576607585,0.020938662812113762,0.003449930576607585
12,0.9831966757774353,0.0034028543159365654,0.020780490711331367,0.0034028543159365654,0.9827998280525208,0.003435615450143814,0.02087678760290146,0.003435615450143814
13,0.9832090735435486,0.0033992815297096968,0.02077057957649231,0.0033992815297096968,0.9827471375465393,0.0034506332594901323,0.020918523892760277,0.0034506332594901323
14,0.9832488894462585,0.0033955515827983618,0.020757565274834633,0.0033955515827983618,0.9826648831367493,0.003451060503721237,0.02106313593685627,0.003451060503721237
15,0.9832640886306763,0.0033926761243492365,0.020747043192386627,0.0033926761243492365,0.9824709296226501,0.0034469112288206816,0.020933596417307854,0.0034469112288206816
16,0.9832959771156311,0.0033889205660670996,0.020733395591378212,0.0033889205660670996,0.9822705984115601,0.0034482430201023817,0.02090715803205967,0.0034482430201023817
17,0.9832877516746521,0.003386060707271099,0.020725395530462265,0.003386060707271099,0.9823064208030701,0.003446109127253294,0.020887603983283043,0.003446109127253294
